JOBID        USER    ACCOUNT              STATE        CPU MIN_ME         TIME END_TIME             NODELIST(REASON)
22563042     madero  weddigen.ki.uzh      RUNNING        8 62850M      1:46:14 2025-07-25T09:55:33  u20-chaiam0-611
22567236     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567235     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567234     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567233     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567232     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567231     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567230     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567229     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567228     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567227     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567226     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567225     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567224     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567223     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567222     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567221     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567220     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567219     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567218     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567217     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567216     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567215     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567214     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567213     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567212     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567211     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567210     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567209     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567208     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567207     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567206     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567205     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567204     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567203     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567202     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567201     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567200     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567199     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567198     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567197     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567196     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567195     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567194     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567193     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567192     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567191     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567190     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567189     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567188     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567187     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567186     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567185     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567184     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567183     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567182     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567181     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567180     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567179     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567178     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567177     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567176     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567175     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567174     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567173     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567172     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567171     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567170     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567169     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567168     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567167     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567166     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567165     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567164     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567163     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567162     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567161     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567160     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567159     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567158     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567157     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567156     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567155     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567154     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
